"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Lower","4 Nov 2025, 13:05","4 Nov 2025, 14:15","","Lying Leg Curl (Machine)",,"",2,"normal",55.5,10,,,
"Lower","4 Nov 2025, 13:05","4 Nov 2025, 14:15","","Leg Press Horizontal (Machine)",,"",0,"normal",125,10,,,
"Lower","4 Nov 2025, 13:05","4 Nov 2025, 14:15","","Leg Press Horizontal (Machine)",,"",1,"normal",125,10,,,
"Lower","4 Nov 2025, 13:05","4 Nov 2025, 14:15","","Leg Press Horizontal (Machine)",,"",2,"normal",125,9,,,
"Lower","4 Nov 2025, 13:05","4 Nov 2025, 14:15","","Leg Extension (Machine)",,"",0,"normal",180,11,,,
"Lower","4 Nov 2025, 13:05","4 Nov 2025, 14:15","","Leg Extension (Machine)",,"",1,"normal",180,10,,,
"Lower","4 Nov 2025, 13:05","4 Nov 2025, 14:15","","Leg Extension (Machine)",,"",2,"normal",180,7,,,
"Lower","4 Nov 2025, 13:05","4 Nov 2025, 14:15","","Back Extension (Machine)",,"",0,"normal",56.25,12,,,
"Lower","4 Nov 2025, 13:05","4 Nov 2025, 14:15","","Back Extension (Machine)",,"",1,"normal",56.25,12,,,
"Lower","4 Nov 2025, 13:05","4 Nov 2025, 14:15","","Back Extension (Machine)",,"",2,"normal",52.5,9,,,
"Lower","4 Nov 2025, 13:05","4 Nov 2025, 14:15","","Crunch (Machine)",,"",0,"normal",52.5,13,,,
"Lower","4 Nov 2025, 13:05","4 Nov 2025, 14:15","","Crunch (Machine)",,"",1,"normal",52.5,8,,,
"Lower","4 Nov 2025, 13:05","4 Nov 2025, 14:15","","Hip Abduction (Machine)",,"",0,"normal",60.7,12,,,
"Lower","4 Nov 2025, 13:05","4 Nov 2025, 14:15","","Hip Abduction (Machine)",,"",1,"normal",60.7,12,,,
"Lower","4 Nov 2025, 13:05","4 Nov 2025, 14:15","","Hip Abduction (Machine)",,"",2,"normal",60.7,13,,,
"Lower","4 Nov 2025, 13:05","4 Nov 2025, 14:15","","Hip Adduction (Machine)",,"",0,"normal",58.5,9,,,
"Lower","4 Nov 2025, 13:05","4 Nov 2025, 14:15","","Hip Adduction (Machine)",,"",1,"normal",49.5,11,,,
"Lower","4 Nov 2025, 13:05","4 Nov 2025, 14:15","","Hip Adduction (Machine)",,"",2,"normal",49.5,7,,,
"Lower","4 Nov 2025, 13:05","4 Nov 2025, 14:15","","Calf Press (Machine)",,"Horizontal machine",0,"normal",125,14,,,
"Lower","4 Nov 2025, 13:05","4 Nov 2025, 14:15","","Calf Press (Machine)",,"Horizontal machine",1,"normal",140,12,,,
"Lower","4 Nov 2025, 13:05","4 Nov 2025, 14:15","","Calf Press (Machine)",,"Horizontal machine",2,"normal",145,11,,,
"Upper","3 Nov 2025, 13:18","3 Nov 2025, 14:42","","Incline Bench Press (Smith Machine)",,"",0,"normal",52,9,,,
"Upper","3 Nov 2025, 13:18","3 Nov 2025, 14:42","","Incline Bench Press (Smith Machine)",,"",1,"normal",52,7,,,
"Upper","3 Nov 2025, 13:18","3 Nov 2025, 14:42","","Incline Bench Press (Smith Machine)",,"",2,"normal",52,5,,,
"Upper","3 Nov 2025, 13:18","3 Nov 2025, 14:42","","Lat Pulldown (Cable)",,"",0,"normal",77,11,,,
"Upper","3 Nov 2025, 13:18","3 Nov 2025, 14:42","","Lat Pulldown (Cable)",,"",1,"normal",77,8,,,
"Upper","3 Nov 2025, 13:18","3 Nov 2025, 14:42","","Lat Pulldown (Cable)",,"",2,"normal",77,5,,,
"Upper","3 Nov 2025, 13:18","3 Nov 2025, 14:42","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",50,16,,,
"Upper","3 Nov 2025, 13:18","3 Nov 2025, 14:42","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",50,15,,,
"Upper","3 Nov 2025, 13:18","3 Nov 2025, 14:42","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",50,12,,,
"Upper","3 Nov 2025, 13:18","3 Nov 2025, 14:42","","Chest Fly (Machine)",,"Hak 4",0,"normal",85,13,,,
"Upper","3 Nov 2025, 13:18","3 Nov 2025, 14:42","","Chest Fly (Machine)",,"Hak 4",1,"normal",85,10,,,
"Upper","3 Nov 2025, 13:18","3 Nov 2025, 14:42","","Chest Fly (Machine)",,"Hak 4",2,"normal",75,8,,,
"Upper","3 Nov 2025, 13:18","3 Nov 2025, 14:42","","Single Arm Triceps Pushdown (Cable)",,"Wide tower",0,"normal",8.5,16,,,
"Upper","3 Nov 2025, 13:18","3 Nov 2025, 14:42","","Single Arm Triceps Pushdown (Cable)",,"Wide tower",1,"normal",8.5,16,,,
"Upper","3 Nov 2025, 13:18","3 Nov 2025, 14:42","","Single Arm Triceps Pushdown (Cable)",,"Wide tower",2,"normal",8.5,13,,,
"Upper","3 Nov 2025, 13:18","3 Nov 2025, 14:42","","Single Arm Triceps Pushdown (Cable)",,"Wide tower",3,"normal",8.5,13,,,
"Upper","3 Nov 2025, 13:18","3 Nov 2025, 14:42","","Single Arm Triceps Pushdown (Cable)",,"Wide tower",4,"normal",7.5,13,,,
"Upper","3 Nov 2025, 13:18","3 Nov 2025, 14:42","","Single Arm Triceps Pushdown (Cable)",,"Wide tower",5,"normal",7.5,13,,,
"Upper","3 Nov 2025, 13:18","3 Nov 2025, 14:42","","Lateral Raise (Cable)",,"",0,"normal",3.5,14,,,
"Upper","3 Nov 2025, 13:18","3 Nov 2025, 14:42","","Lateral Raise (Cable)",,"",1,"normal",3.5,11,,,
"Upper","3 Nov 2025, 13:18","3 Nov 2025, 14:42","","Lateral Raise (Cable)",,"",2,"normal",3.5,8,,,
"Upper","3 Nov 2025, 13:18","3 Nov 2025, 14:42","","Seated Incline Curl (Dumbbell)",,"",0,"normal",12,11,,,
"Upper","3 Nov 2025, 13:18","3 Nov 2025, 14:42","","Seated Incline Curl (Dumbbell)",,"",1,"normal",12,11,,,
"Upper","3 Nov 2025, 13:18","3 Nov 2025, 14:42","","Seated Incline Curl (Dumbbell)",,"",2,"normal",12,7,,,
"Upper","3 Nov 2025, 13:18","3 Nov 2025, 14:42","","Iso-Lateral Low Row",,"",0,"normal",45,12,,,
"Upper","3 Nov 2025, 13:18","3 Nov 2025, 14:42","","Iso-Lateral Low Row",,"",1,"normal",45,10,,,
"Upper","3 Nov 2025, 13:18","3 Nov 2025, 14:42","","Iso-Lateral Low Row",,"",2,"normal",40,10,,,
"Lower","31 Oct 2025, 12:49","31 Oct 2025, 14:03","","Lying Leg Curl (Machine)",,"",0,"normal",53,13,,,
"Lower","31 Oct 2025, 12:49","31 Oct 2025, 14:03","","Lying Leg Curl (Machine)",,"",1,"normal",53,13,,,
"Lower","31 Oct 2025, 12:49","31 Oct 2025, 14:03","","Lying Leg Curl (Machine)",,"",2,"normal",53,13,,,
"Lower","31 Oct 2025, 12:49","31 Oct 2025, 14:03","","Hip Thrust (Barbell)",,"",0,"normal",70,12,,,
"Lower","31 Oct 2025, 12:49","31 Oct 2025, 14:03","","Hip Thrust (Barbell)",,"",1,"normal",70,12,,,
"Lower","31 Oct 2025, 12:49","31 Oct 2025, 14:03","","Hip Thrust (Barbell)",,"",2,"normal",70,11,,,
"Lower","31 Oct 2025, 12:49","31 Oct 2025, 14:03","","Leg Extension (Machine)",,"",0,"normal",175,12,,,
"Lower","31 Oct 2025, 12:49","31 Oct 2025, 14:03","","Leg Extension (Machine)",,"",1,"normal",175,11,,,
"Lower","31 Oct 2025, 12:49","31 Oct 2025, 14:03","","Leg Extension (Machine)",,"",2,"normal",175,8,,,
"Lower","31 Oct 2025, 12:49","31 Oct 2025, 14:03","","Hack Squat (Machine)",,"",0,"normal",50,10,,,
"Lower","31 Oct 2025, 12:49","31 Oct 2025, 14:03","","Hack Squat (Machine)",,"",1,"normal",50,9,,,
"Lower","31 Oct 2025, 12:49","31 Oct 2025, 14:03","","Hack Squat (Machine)",,"",2,"normal",50,8,,,
"Lower","31 Oct 2025, 12:49","31 Oct 2025, 14:03","","Hip Abduction (Machine)",,"",0,"normal",58.5,12,,,
"Lower","31 Oct 2025, 12:49","31 Oct 2025, 14:03","","Hip Abduction (Machine)",,"",1,"normal",58.5,12,,,
"Lower","31 Oct 2025, 12:49","31 Oct 2025, 14:03","","Hip Abduction (Machine)",,"",2,"normal",58.5,13,,,
"Lower","31 Oct 2025, 12:49","31 Oct 2025, 14:03","","Hip Adduction (Machine)",,"",0,"normal",58.5,12,,,
"Lower","31 Oct 2025, 12:49","31 Oct 2025, 14:03","","Hip Adduction (Machine)",,"",1,"normal",58.5,5,,,
"Lower","31 Oct 2025, 12:49","31 Oct 2025, 14:03","","Hip Adduction (Machine)",,"",2,"normal",49.5,9,,,
"Lower","31 Oct 2025, 12:49","31 Oct 2025, 14:03","","Back Extension (Machine)",,"Hak 2",0,"normal",56.25,12,,,
"Lower","31 Oct 2025, 12:49","31 Oct 2025, 14:03","","Back Extension (Machine)",,"Hak 2",1,"normal",56.25,9,,,
"Lower","31 Oct 2025, 12:49","31 Oct 2025, 14:03","","Back Extension (Machine)",,"Hak 2",2,"normal",52.5,7,,,
"Lower","31 Oct 2025, 12:49","31 Oct 2025, 14:03","","Crunch (Machine)",,"",0,"normal",52.5,12,,,
"Lower","31 Oct 2025, 12:49","31 Oct 2025, 14:03","","Crunch (Machine)",,"",1,"normal",52.5,7,,,
"Lower","31 Oct 2025, 12:49","31 Oct 2025, 14:03","","Crunch (Machine)",,"",2,"normal",45,9,,,
"Upper","29 Oct 2025, 12:33","29 Oct 2025, 13:53","","Incline Bench Press (Smith Machine)",,"",0,"normal",50,10,,,
"Upper","29 Oct 2025, 12:33","29 Oct 2025, 13:53","","Incline Bench Press (Smith Machine)",,"",1,"normal",50,9,,,
"Upper","29 Oct 2025, 12:33","29 Oct 2025, 13:53","","Incline Bench Press (Smith Machine)",,"",2,"normal",50,7,,,
"Upper","29 Oct 2025, 12:33","29 Oct 2025, 13:53","","Lat Pulldown (Cable)",,"",0,"normal",77,10,,,
"Upper","29 Oct 2025, 12:33","29 Oct 2025, 13:53","","Lat Pulldown (Cable)",,"",1,"normal",77,10,,,
"Upper","29 Oct 2025, 12:33","29 Oct 2025, 13:53","","Lat Pulldown (Cable)",,"",2,"normal",77,5,,,
"Upper","29 Oct 2025, 12:33","29 Oct 2025, 13:53","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",50,15,,,
"Upper","29 Oct 2025, 12:33","29 Oct 2025, 13:53","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",50,13,,,
"Upper","29 Oct 2025, 12:33","29 Oct 2025, 13:53","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",50,10,,,
"Upper","29 Oct 2025, 12:33","29 Oct 2025, 13:53","","Chest Fly (Machine)",,"",0,"normal",85,12,,,
"Upper","29 Oct 2025, 12:33","29 Oct 2025, 13:53","","Chest Fly (Machine)",,"",1,"normal",85,10,,,
"Upper","29 Oct 2025, 12:33","29 Oct 2025, 13:53","","Chest Fly (Machine)",,"",2,"normal",75,11,,,
"Upper","29 Oct 2025, 12:33","29 Oct 2025, 13:53","","Single Arm Triceps Pushdown (Cable)",,"Cable tower narrow",0,"normal",8,16,,,
"Upper","29 Oct 2025, 12:33","29 Oct 2025, 13:53","","Single Arm Triceps Pushdown (Cable)",,"Cable tower narrow",1,"normal",8,16,,,
"Upper","29 Oct 2025, 12:33","29 Oct 2025, 13:53","","Single Arm Triceps Pushdown (Cable)",,"Cable tower narrow",2,"normal",5.7,15,,,
"Upper","29 Oct 2025, 12:33","29 Oct 2025, 13:53","","Single Arm Triceps Pushdown (Cable)",,"Cable tower narrow",3,"normal",5.7,15,,,
"Upper","29 Oct 2025, 12:33","29 Oct 2025, 13:53","","Single Arm Triceps Pushdown (Cable)",,"Cable tower narrow",4,"normal",5.7,15,,,
"Upper","29 Oct 2025, 12:33","29 Oct 2025, 13:53","","Single Arm Triceps Pushdown (Cable)",,"Cable tower narrow",5,"normal",5.7,15,,,
"Upper","29 Oct 2025, 12:33","29 Oct 2025, 13:53","","Lateral Raise (Cable)",,"Cable tower narrow",0,"normal",3.4,13,,,
"Upper","29 Oct 2025, 12:33","29 Oct 2025, 13:53","","Lateral Raise (Cable)",,"Cable tower narrow",1,"normal",3.4,12,,,
"Upper","29 Oct 2025, 12:33","29 Oct 2025, 13:53","","Lateral Raise (Cable)",,"Cable tower narrow",2,"normal",3.4,9,,,
"Upper","29 Oct 2025, 12:33","29 Oct 2025, 13:53","","Behind the Back Curl (Cable)",,"",0,"normal",10.2,12,,,
"Upper","29 Oct 2025, 12:33","29 Oct 2025, 13:53","","Behind the Back Curl (Cable)",,"",1,"normal",10.2,12,,,
"Upper","29 Oct 2025, 12:33","29 Oct 2025, 13:53","","Behind the Back Curl (Cable)",,"",2,"normal",10.2,9,,,
"Upper","29 Oct 2025, 12:33","29 Oct 2025, 13:53","","Behind the Back Curl (Cable)",,"",3,"normal",10.2,9,,,
"Upper","29 Oct 2025, 12:33","29 Oct 2025, 13:53","","Behind the Back Curl (Cable)",,"",4,"normal",8,9,,,
"Upper","29 Oct 2025, 12:33","29 Oct 2025, 13:53","","Behind the Back Curl (Cable)",,"",5,"normal",8,9,,,
"Upper","29 Oct 2025, 12:33","29 Oct 2025, 13:53","","Iso-Lateral Low Row",,"",0,"normal",45,11,,,
"Upper","29 Oct 2025, 12:33","29 Oct 2025, 13:53","","Iso-Lateral Low Row",,"",1,"normal",45,10,,,
"Upper","29 Oct 2025, 12:33","29 Oct 2025, 13:53","","Iso-Lateral Low Row",,"",2,"normal",45,9,,,
"Lower","28 Oct 2025, 12:03","28 Oct 2025, 13:11","","Lying Leg Curl (Machine)",,"",0,"normal",51,13,,,
"Lower","28 Oct 2025, 12:03","28 Oct 2025, 13:11","","Lying Leg Curl (Machine)",,"",1,"normal",51,13,,,
"Lower","28 Oct 2025, 12:03","28 Oct 2025, 13:11","","Lying Leg Curl (Machine)",,"",2,"normal",51,14,,,
"Lower","28 Oct 2025, 12:03","28 Oct 2025, 13:11","","Hack Squat (Machine)",,"",0,"normal",50,10,,,
"Lower","28 Oct 2025, 12:03","28 Oct 2025, 13:11","","Hack Squat (Machine)",,"",1,"normal",50,10,,,
"Lower","28 Oct 2025, 12:03","28 Oct 2025, 13:11","","Hack Squat (Machine)",,"",2,"normal",50,11,,,
"Lower","28 Oct 2025, 12:03","28 Oct 2025, 13:11","","Leg Extension (Machine)",,"",0,"normal",170,12,,,
"Lower","28 Oct 2025, 12:03","28 Oct 2025, 13:11","","Leg Extension (Machine)",,"",1,"normal",170,12,,,
"Lower","28 Oct 2025, 12:03","28 Oct 2025, 13:11","","Leg Extension (Machine)",,"",2,"normal",170,8,,,
"Lower","28 Oct 2025, 12:03","28 Oct 2025, 13:11","","Hip Abduction (Machine)",,"",0,"normal",56.3,12,,,
"Lower","28 Oct 2025, 12:03","28 Oct 2025, 13:11","","Hip Abduction (Machine)",,"",1,"normal",56.3,12,,,
"Lower","28 Oct 2025, 12:03","28 Oct 2025, 13:11","","Hip Abduction (Machine)",,"",2,"normal",56.3,13,,,
"Lower","28 Oct 2025, 12:03","28 Oct 2025, 13:11","","Hip Adduction (Machine)",,"",0,"normal",56.3,12,,,
"Lower","28 Oct 2025, 12:03","28 Oct 2025, 13:11","","Hip Adduction (Machine)",,"",1,"normal",56.3,12,,,
"Lower","28 Oct 2025, 12:03","28 Oct 2025, 13:11","","Hip Adduction (Machine)",,"",2,"normal",56.3,9,,,
"Lower","28 Oct 2025, 12:03","28 Oct 2025, 13:11","","Back Extension (Machine)",,"",0,"normal",52.5,12,,,
"Lower","28 Oct 2025, 12:03","28 Oct 2025, 13:11","","Back Extension (Machine)",,"",1,"normal",52.5,12,,,
"Lower","28 Oct 2025, 12:03","28 Oct 2025, 13:11","","Back Extension (Machine)",,"",2,"normal",52.5,12,,,
"Lower","28 Oct 2025, 12:03","28 Oct 2025, 13:11","","Crunch (Machine)",,"",0,"normal",52.5,14,,,
"Lower","28 Oct 2025, 12:03","28 Oct 2025, 13:11","","Crunch (Machine)",,"",1,"normal",52.5,13,,,
"Lower","28 Oct 2025, 12:03","28 Oct 2025, 13:11","","Crunch (Machine)",,"",2,"normal",52.5,11,,,
"Upper","27 Oct 2025, 12:31","27 Oct 2025, 13:57","","Incline Bench Press (Smith Machine)",,"",0,"normal",45,12,,,
"Upper","27 Oct 2025, 12:31","27 Oct 2025, 13:57","","Incline Bench Press (Smith Machine)",,"",1,"normal",45,11,,,
"Upper","27 Oct 2025, 12:31","27 Oct 2025, 13:57","","Incline Bench Press (Smith Machine)",,"",2,"normal",45,8,,,
"Upper","27 Oct 2025, 12:31","27 Oct 2025, 13:57","","Lat Pulldown (Cable)",,"",0,"normal",75,11,,,
"Upper","27 Oct 2025, 12:31","27 Oct 2025, 13:57","","Lat Pulldown (Cable)",,"",1,"normal",75,10,,,
"Upper","27 Oct 2025, 12:31","27 Oct 2025, 13:57","","Lat Pulldown (Cable)",,"",2,"normal",75,6,,,
"Upper","27 Oct 2025, 12:31","27 Oct 2025, 13:57","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",45,16,,,
"Upper","27 Oct 2025, 12:31","27 Oct 2025, 13:57","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",45,16,,,
"Upper","27 Oct 2025, 12:31","27 Oct 2025, 13:57","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",45,13,,,
"Upper","27 Oct 2025, 12:31","27 Oct 2025, 13:57","","Chest Fly (Machine)",,"",0,"normal",80,15,,,
"Upper","27 Oct 2025, 12:31","27 Oct 2025, 13:57","","Chest Fly (Machine)",,"",1,"normal",80,13,,,
"Upper","27 Oct 2025, 12:31","27 Oct 2025, 13:57","","Chest Fly (Machine)",,"",2,"normal",80,11,,,
"Upper","27 Oct 2025, 12:31","27 Oct 2025, 13:57","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",8.75,16,,,
"Upper","27 Oct 2025, 12:31","27 Oct 2025, 13:57","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",8.75,16,,,
"Upper","27 Oct 2025, 12:31","27 Oct 2025, 13:57","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",8.75,16,,,
"Upper","27 Oct 2025, 12:31","27 Oct 2025, 13:57","","Single Arm Triceps Pushdown (Cable)",,"",3,"normal",8.75,16,,,
"Upper","27 Oct 2025, 12:31","27 Oct 2025, 13:57","","Single Arm Triceps Pushdown (Cable)",,"",4,"normal",8.75,12,,,
"Upper","27 Oct 2025, 12:31","27 Oct 2025, 13:57","","Single Arm Triceps Pushdown (Cable)",,"",5,"normal",8.75,12,,,
"Upper","27 Oct 2025, 12:31","27 Oct 2025, 13:57","","Lateral Raise (Cable)",,"",0,"normal",3.75,14,,,
"Upper","27 Oct 2025, 12:31","27 Oct 2025, 13:57","","Lateral Raise (Cable)",,"",1,"normal",3.75,8,,,
"Upper","27 Oct 2025, 12:31","27 Oct 2025, 13:57","","Lateral Raise (Cable)",,"",2,"normal",2.5,10,,,
"Upper","27 Oct 2025, 12:31","27 Oct 2025, 13:57","","Iso-Lateral Low Row",,"",0,"normal",42.5,12,,,
"Upper","27 Oct 2025, 12:31","27 Oct 2025, 13:57","","Iso-Lateral Low Row",,"",1,"normal",42.5,12,,,
"Upper","27 Oct 2025, 12:31","27 Oct 2025, 13:57","","Iso-Lateral Low Row",,"",2,"normal",42.5,10,,,
"Upper","27 Oct 2025, 12:31","27 Oct 2025, 13:57","","Behind the Back Curl (Cable)",,"",0,"normal",11.3,12,,,
"Upper","27 Oct 2025, 12:31","27 Oct 2025, 13:57","","Behind the Back Curl (Cable)",,"",1,"normal",11.3,12,,,
"Upper","27 Oct 2025, 12:31","27 Oct 2025, 13:57","","Behind the Back Curl (Cable)",,"",2,"normal",11.3,5,,,
"Upper","27 Oct 2025, 12:31","27 Oct 2025, 13:57","","Behind the Back Curl (Cable)",,"",3,"normal",11.3,5,,,
"Upper","27 Oct 2025, 12:31","27 Oct 2025, 13:57","","Behind the Back Curl (Cable)",,"",4,"normal",8,9,,,
"Upper","27 Oct 2025, 12:31","27 Oct 2025, 13:57","","Behind the Back Curl (Cable)",,"",5,"normal",8,9,,,
"Lower","24 Oct 2025, 13:16","24 Oct 2025, 14:13","","Lying Leg Curl (Machine)",,"",0,"normal",48.5,13,,,
"Lower","24 Oct 2025, 13:16","24 Oct 2025, 14:13","","Lying Leg Curl (Machine)",,"",1,"normal",48.5,13,,,
"Lower","24 Oct 2025, 13:16","24 Oct 2025, 14:13","","Lying Leg Curl (Machine)",,"",2,"normal",48.5,15,,,
"Lower","24 Oct 2025, 13:16","24 Oct 2025, 14:13","","Hack Squat (Machine)",,"",0,"normal",20,12,,,
"Lower","24 Oct 2025, 13:16","24 Oct 2025, 14:13","","Hack Squat (Machine)",,"",1,"normal",40,10,,,
"Lower","24 Oct 2025, 13:16","24 Oct 2025, 14:13","","Hack Squat (Machine)",,"",2,"normal",45,12,,,
"Lower","24 Oct 2025, 13:16","24 Oct 2025, 14:13","","Leg Extension (Machine)",,"",0,"normal",160,12,,,
"Lower","24 Oct 2025, 13:16","24 Oct 2025, 14:13","","Leg Extension (Machine)",,"",1,"normal",160,12,,,
"Lower","24 Oct 2025, 13:16","24 Oct 2025, 14:13","","Leg Extension (Machine)",,"",2,"normal",160,11,,,
"Lower","24 Oct 2025, 13:16","24 Oct 2025, 14:13","","Hip Abduction (Machine)",,"",0,"normal",54,12,,,
"Lower","24 Oct 2025, 13:16","24 Oct 2025, 14:13","","Hip Abduction (Machine)",,"",1,"normal",54,12,,,
"Lower","24 Oct 2025, 13:16","24 Oct 2025, 14:13","","Hip Abduction (Machine)",,"",2,"normal",54,14,,,
"Lower","24 Oct 2025, 13:16","24 Oct 2025, 14:13","","Hip Adduction (Machine)",,"",0,"normal",54,12,,,
"Lower","24 Oct 2025, 13:16","24 Oct 2025, 14:13","","Hip Adduction (Machine)",,"",1,"normal",54,12,,,
"Lower","24 Oct 2025, 13:16","24 Oct 2025, 14:13","","Hip Adduction (Machine)",,"",2,"normal",54,8,,,
"Lower","24 Oct 2025, 13:16","24 Oct 2025, 14:13","","Cable Crunch",,"",0,"normal",40,12,,,
"Lower","24 Oct 2025, 13:16","24 Oct 2025, 14:13","","Cable Crunch",,"",1,"normal",40,12,,,
"Lower","24 Oct 2025, 13:16","24 Oct 2025, 14:13","","Cable Crunch",,"",2,"normal",36.25,10,,,
"Upper","22 Oct 2025, 11:57","22 Oct 2025, 13:18","","Bench Press (Smith Machine)",,"",0,"normal",60,12,,,
"Upper","22 Oct 2025, 11:57","22 Oct 2025, 13:18","","Bench Press (Smith Machine)",,"",1,"normal",60,8,,,
"Upper","22 Oct 2025, 11:57","22 Oct 2025, 13:18","","Bench Press (Smith Machine)",,"",2,"normal",60,8,,,
"Upper","22 Oct 2025, 11:57","22 Oct 2025, 13:18","","Pull Up (Assisted)",,"",0,"normal",9.38,10,,,
"Upper","22 Oct 2025, 11:57","22 Oct 2025, 13:18","","Pull Up (Assisted)",,"",1,"normal",9.38,7,,,
"Upper","22 Oct 2025, 11:57","22 Oct 2025, 13:18","","Pull Up (Assisted)",,"",2,"normal",12.5,5,,,
"Upper","22 Oct 2025, 11:57","22 Oct 2025, 13:18","","Chest Fly (Machine)",,"",0,"normal",75,16,,,
"Upper","22 Oct 2025, 11:57","22 Oct 2025, 13:18","","Chest Fly (Machine)",,"",1,"normal",75,15,,,
"Upper","22 Oct 2025, 11:57","22 Oct 2025, 13:18","","Chest Fly (Machine)",,"",2,"normal",75,8,,,
"Upper","22 Oct 2025, 11:57","22 Oct 2025, 13:18","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",40,16,,,
"Upper","22 Oct 2025, 11:57","22 Oct 2025, 13:18","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",40,16,,,
"Upper","22 Oct 2025, 11:57","22 Oct 2025, 13:18","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",40,17,,,
"Upper","22 Oct 2025, 11:57","22 Oct 2025, 13:18","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",7.5,16,,,
"Upper","22 Oct 2025, 11:57","22 Oct 2025, 13:18","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",7.5,16,,,
"Upper","22 Oct 2025, 11:57","22 Oct 2025, 13:18","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",7.5,13,,,
"Upper","22 Oct 2025, 11:57","22 Oct 2025, 13:18","","Single Arm Triceps Pushdown (Cable)",,"",3,"normal",7.5,13,,,
"Upper","22 Oct 2025, 11:57","22 Oct 2025, 13:18","","Single Arm Triceps Pushdown (Cable)",,"",4,"normal",6,18,,,
"Upper","22 Oct 2025, 11:57","22 Oct 2025, 13:18","","Single Arm Triceps Pushdown (Cable)",,"",5,"normal",6,18,,,
"Upper","22 Oct 2025, 11:57","22 Oct 2025, 13:18","","Behind the Back Curl (Cable)",,"",0,"normal",10.2,14,,,
"Upper","22 Oct 2025, 11:57","22 Oct 2025, 13:18","","Behind the Back Curl (Cable)",,"",1,"normal",10.2,14,,,
"Upper","22 Oct 2025, 11:57","22 Oct 2025, 13:18","","Behind the Back Curl (Cable)",,"",2,"normal",10.2,10,,,
"Upper","22 Oct 2025, 11:57","22 Oct 2025, 13:18","","Behind the Back Curl (Cable)",,"",3,"normal",10.2,10,,,
"Upper","22 Oct 2025, 11:57","22 Oct 2025, 13:18","","Behind the Back Curl (Cable)",,"",4,"normal",10.2,7,,,
"Upper","22 Oct 2025, 11:57","22 Oct 2025, 13:18","","Behind the Back Curl (Cable)",,"",5,"normal",10.2,7,,,
"Upper","22 Oct 2025, 11:57","22 Oct 2025, 13:18","","Iso-Lateral Low Row",,"",0,"normal",40,12,,,
"Upper","22 Oct 2025, 11:57","22 Oct 2025, 13:18","","Iso-Lateral Low Row",,"",1,"normal",40,12,,,
"Upper","22 Oct 2025, 11:57","22 Oct 2025, 13:18","","Iso-Lateral Low Row",,"",2,"normal",40,9,,,
"Upper","20 Oct 2025, 16:08","20 Oct 2025, 17:28","","Bench Press (Smith Machine)",,"",0,"normal",60,10,,,
"Upper","20 Oct 2025, 16:08","20 Oct 2025, 17:28","","Bench Press (Smith Machine)",,"",1,"normal",60,9,,,
"Upper","20 Oct 2025, 16:08","20 Oct 2025, 17:28","","Bench Press (Smith Machine)",,"",2,"normal",60,8,,,
"Upper","20 Oct 2025, 16:08","20 Oct 2025, 17:28","","Pull Up (Assisted)",,"",0,"normal",9.38,10,,,
"Upper","20 Oct 2025, 16:08","20 Oct 2025, 17:28","","Pull Up (Assisted)",,"",1,"normal",12.5,7,,,
"Upper","20 Oct 2025, 16:08","20 Oct 2025, 17:28","","Pull Up (Assisted)",,"",2,"normal",15.63,6,,,
"Upper","20 Oct 2025, 16:08","20 Oct 2025, 17:28","","Incline Bench Press (Smith Machine)",,"",0,"normal",45,10,,,
"Upper","20 Oct 2025, 16:08","20 Oct 2025, 17:28","","Incline Bench Press (Smith Machine)",,"",1,"normal",45,7,,,
"Upper","20 Oct 2025, 16:08","20 Oct 2025, 17:28","","Incline Bench Press (Smith Machine)",,"",2,"normal",45,7,,,
"Upper","20 Oct 2025, 16:08","20 Oct 2025, 17:28","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",5,17,,,
"Upper","20 Oct 2025, 16:08","20 Oct 2025, 17:28","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",5,17,,,
"Upper","20 Oct 2025, 16:08","20 Oct 2025, 17:28","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",6,16,,,
